Date,Time,Open,High,Low,Close,Vol,OI,HA 1,HA 2,State
11.12.2003,00:00,106.77,106.98,105.96,106.73,36931400,0,107.22,106.61,0.00
12.12.2003,00:00,106.68,108.10,106.67,107.93,45476300,0,106.92,107.35,1.00
13.12.2003,00:00,107.97,108.20,107.39,108.14,34145300,0,107.13,107.93,1.00
16.12.2003,00:00,109.17,109.23,107.48,107.60,38688200,0,107.53,108.37,1.00
17.12.2003,00:00,107.68,108.31,107.52,108.16,32905900,0,107.95,107.92,0.00
18.12.2003,00:00,108.06,108.50,107.80,108.50,23206100,0,107.93,108.22,1.00
19.12.2003,00:00,108.55,109.73,108.39,109.72,29792100,0,108.07,109.10,1.00
20.12.2003,00:00,109.30,109.37,108.58,108.90,41466700,0,108.59,109.04,1.00
23.12.2003,00:00,108.79,109.66,108.78,109.66,27639200,0,108.81,109.22,1.00
24.12.2003,00:00,109.48,109.95,109.38,109.73,24756600,0,109.02,109.64,1.00
25.12.2003,00:00,109.52,109.88,109.43,109.62,8055800,0,109.33,109.61,1.00
27.12.2003,00:00,109.71,110.08,109.63,109.70,8308400,0,109.47,109.78,1.00
30.12.2003,00:00,110.10,111.27,110.09,111.16,22571700,0,109.62,110.66,1.00
31.12.2003,00:00,111.09,111.27,110.85,111.18,19584400,0,110.14,111.10,1.00
1.01.2004,00:00,111.23,111.52,110.84,111.28,31505600,0,110.62,111.22,1.00
3.01.2004,00:00,111.74,112.19,110.73,111.23,38084800,0,110.92,111.47,1.00
6.01.2004,00:00,111.69,112.52,111.59,112.44,27970800,0,111.20,112.06,1.00
7.01.2004,00:00,112.16,112.73,112.00,112.55,20506400,0,111.63,112.36,1.00
8.01.2004,00:00,112.39,113.06,111.89,112.93,30182100,0,111.99,112.57,1.00
9.01.2004,00:00,113.25,113.41,112.77,113.38,37052200,0,112.28,113.20,1.00
10.01.2004,00:00,112.82,113.44,112.27,112.39,54093100,0,112.74,112.73,0.00
13.01.2004,00:00,112.55,113.25,112.36,113.22,33568700,0,112.74,112.85,1.00
14.01.2004,00:00,113.09,113.23,111.76,112.56,54293200,0,112.79,112.66,0.00
15.01.2004,00:00,112.76,113.66,112.67,113.50,30146600,0,112.73,113.15,1.00
16.01.2004,00:00,113.57,114.06,112.73,113.78,38434500,0,112.94,113.54,1.00
17.01.2004,00:00,114.04,114.31,113.63,114.23,31926100,0,113.24,114.05,1.00
21.01.2004,00:00,114.53,114.65,113.82,114.20,29880600,0,113.64,114.30,1.00
22.01.2004,00:00,114.13,115.30,113.72,115.10,30745000,0,113.97,114.56,1.00
23.01.2004,00:00,115.14,115.38,114.58,114.80,29915100,0,114.27,114.97,1.00
24.01.2004,00:00,115.00,115.37,113.95,114.43,49968700,0,114.62,114.69,1.00
27.01.2004,00:00,114.39,115.93,114.38,115.87,30474700,0,114.65,115.14,1.00
28.01.2004,00:00,115.75,115.85,114.65,114.68,35373200,0,114.90,115.23,1.00
29.01.2004,00:00,114.98,115.28,112.94,113.37,52893400,0,115.07,114.14,-1.00
30.01.2004,00:00,113.56,113.85,112.56,113.48,60120400,0,114.60,113.36,-1.00
31.01.2004,00:00,113.52,113.72,113.09,113.48,30993800,0,113.98,113.45,0.00
3.02.2004,00:00,113.70,114.68,113.12,113.97,38851900,0,113.72,113.87,1.00
4.02.2004,00:00,113.74,114.14,113.44,113.78,25159200,0,113.79,113.78,-1.00
5.02.2004,00:00,113.19,113.73,112.79,112.85,39630900,0,113.78,113.14,-1.00
6.02.2004,00:00,113.17,113.54,112.78,113.18,35998100,0,113.46,113.17,-1.00
7.02.2004,00:00,113.42,114.70,113.20,114.45,37239200,0,113.31,113.94,1.00
10.02.2004,00:00,114.67,114.87,114.29,114.48,24860400,0,113.63,114.58,0.00
11.02.2004,00:00,114.28,115.14,114.26,114.85,27933300,0,114.10,114.63,1.00
12.02.2004,00:00,114.85,116.39,114.66,116.07,42980700,0,114.37,115.49,1.00
13.02.2004,00:00,115.97,116.27,115.58,115.65,27830500,0,114.93,115.87,1.00
14.02.2004,00:00,115.82,116.20,114.76,115.13,44741900,0,115.40,115.48,1.00
18.02.2004,00:00,115.85,116.43,115.77,116.17,23990400,0,115.44,116.06,1.00
19.02.2004,00:00,116.20,116.25,115.35,115.66,28661000,0,115.75,115.86,1.00
20.02.2004,00:00,116.33,116.39,115.06,115.23,51184200,0,115.81,115.75,0.00
21.02.2004,00:00,115.48,115.50,114.32,114.88,46729500,0,115.78,115.05,0.00
24.02.2004,00:00,115.22,115.26,114.17,114.55,36366000,0,115.41,114.80,0.00
25.02.2004,00:00,114.27,114.99,113.90,114.39,43960800,0,115.11,114.39,0.00
26.02.2004,00:00,114.46,115.06,114.32,114.87,31234900,0,114.75,114.68,0.00
27.02.2004,00:00,114.61,115.29,114.34,114.94,29685800,0,114.71,114.80,1.00
28.02.2004,00:00,115.19,115.74,114.63,115.02,39275400,0,114.75,115.15,1.00
2.03.2004,00:00,115.43,116.34,115.25,116.16,33196200,0,114.95,115.79,1.00
3.03.2004,00:00,115.94,116.23,115.23,115.48,38607900,0,115.37,115.72,1.00
4.03.2004,00:00,115.25,115.87,114.92,115.69,31355600,0,115.55,115.43,0.00
5.03.2004,00:00,115.72,116.10,115.52,115.99,21075200,0,115.49,115.83,1.00
6.03.2004,00:00,115.42,116.95,115.35,116.38,55923200,0,115.66,116.03,1.00
9.03.2004,00:00,116.34,116.62,114.93,114.96,39289700,0,115.84,115.71,0.00
10.03.2004,00:00,115.10,115.21,114.24,114.50,39750700,0,115.78,114.76,-1.00
11.03.2004,00:00,114.72,114.77,112.56,112.58,67812900,0,115.27,113.66,-1.00
12.03.2004,00:00,112.39,113.27,111.10,111.12,89450400,0,114.46,111.97,-1.00
13.03.2004,00:00,111.73,112.71,111.58,112.58,54027100,0,113.22,112.15,-1.00
16.03.2004,00:00,112.27,112.35,110.90,111.20,57702300,0,112.68,111.68,-1.00
17.03.2004,00:00,111.78,112.06,110.84,111.79,60111400,0,112.18,111.62,-1.00
18.03.2004,00:00,112.18,113.26,112.10,113.04,41889900,0,111.90,112.65,0.00
19.03.2004,00:00,112.70,113.27,111.93,113.07,60029000,0,112.27,112.74,0.00
20.03.2004,00:00,112.41,112.57,111.04,111.06,48646100,0,112.51,111.77,-1.00
23.03.2004,00:00,110.54,110.57,109.10,109.65,62761700,0,112.14,109.97,-1.00
24.03.2004,00:00,110.25,110.40,109.36,109.46,54119400,0,111.05,109.87,-1.00
25.03.2004,00:00,109.64,110.14,108.85,109.55,51595900,0,110.46,109.55,-1.00
26.03.2004,00:00,110.08,111.30,109.79,111.00,49995700,0,110.00,110.54,0.00
27.03.2004,00:00,110.96,111.79,110.80,111.03,37413700,0,110.27,111.15,0.00
30.03.2004,00:00,111.63,112.74,111.58,112.59,44118300,0,110.71,112.14,0.00
31.03.2004,00:00,112.30,113.07,112.22,112.97,39062200,0,111.42,112.64,1.00
1.04.2004,00:00,112.99,113.40,112.38,113.10,48600600,0,112.03,112.97,1.00
2.04.2004,00:00,113.07,113.87,113.05,113.78,45139900,0,112.50,113.44,1.00
3.04.2004,00:00,114.81,114.84,113.90,114.64,50998200,0,112.97,114.55,1.00
6.04.2004,00:00,114.46,115.38,114.44,115.27,30280900,0,113.76,114.89,1.00
7.04.2004,00:00,114.83,115.18,114.62,114.90,28488600,0,114.32,114.88,1.00
8.04.2004,00:00,114.94,114.98,114.11,114.63,45900800,0,114.60,114.67,1.00
9.04.2004,00:00,115.41,115.41,113.74,114.37,46938700,0,114.63,114.73,1.00
13.04.2004,00:00,114.58,115.08,114.57,114.82,23101400,0,114.68,114.76,1.00
14.04.2004,00:00,115.26,115.30,113.07,113.21,56236000,0,114.72,114.21,0.00
15.04.2004,00:00,112.61,113.64,112.55,113.39,62340800,0,114.47,113.05,0.00
16.04.2004,00:00,113.45,113.78,112.36,112.96,61634700,0,113.76,113.14,0.00
17.04.2004,00:00,113.43,114.05,112.98,113.83,47059500,0,113.45,113.57,1.00
20.04.2004,00:00,113.55,113.99,113.27,113.83,28278000,0,113.51,113.66,1.00
21.04.2004,00:00,114.08,114.32,111.78,111.92,53356200,0,113.58,113.03,-1.00
22.04.2004,00:00,112.20,112.95,111.87,112.67,50302600,0,113.30,112.42,-1.00
23.04.2004,00:00,112.48,114.67,112.44,114.25,62145000,0,112.86,113.46,1.00
24.04.2004,00:00,114.42,114.57,113.83,114.36,29422500,0,113.16,114.30,1.00
27.04.2004,00:00,114.50,114.94,113.60,114.20,35567400,0,113.73,114.31,1.00
28.04.2004,00:00,114.23,115.12,113.96,114.30,43490800,0,114.02,114.40,1.00
29.04.2004,00:00,113.89,113.90,112.50,112.82,50181500,0,114.21,113.28,0.00
30.04.2004,00:00,112.72,113.32,111.16,111.83,69710300,0,113.74,112.26,-1.00
1.05.2004,00:00,112.17,112.38,110.90,110.96,48685700,0,113.00,111.60,-1.00
4.05.2004,00:00,111.37,112.29,111.35,112.15,33764600,0,112.30,111.79,-1.00
5.05.2004,00:00,112.25,113.26,111.66,112.06,51197600,0,112.05,112.31,0.00
6.05.2004,00:00,112.41,112.96,112.16,112.78,34431000,0,112.18,112.58,0.00
7.05.2004,00:00,112.02,112.40,111.00,111.81,55011200,0,112.38,111.81,-1.00
8.05.2004,00:00,111.22,112.23,110.03,110.06,60959100,0,112.09,110.89,-1.00
11.05.2004,00:00,109.44,109.80,108.36,108.83,75362900,0,111.49,109.11,-1.00
12.05.2004,00:00,109.46,110.05,109.33,109.75,48350300,0,110.30,109.65,-1.00
13.05.2004,00:00,109.57,110.54,108.06,110.45,90898600,0,109.97,109.66,-1.00
14.05.2004,00:00,109.76,110.81,109.63,109.99,57510300,0,109.81,110.05,0.00
15.05.2004,00:00,109.96,110.74,109.27,110.04,54133300,0,109.93,110.00,0.00
18.05.2004,00:00,108.89,109.50,108.41,109.10,55081500,0,109.97,108.97,-1.00
19.05.2004,00:00,109.49,109.94,109.33,109.65,30206500,0,109.47,109.60,0.00
20.05.2004,00:00,110.50,111.18,109.15,109.27,55021600,0,109.54,110.03,0.00
21.05.2004,00:00,109.45,109.87,109.04,109.62,38127000,0,109.78,109.50,-1.00
22.05.2004,00:00,109.97,110.55,109.47,109.81,47491000,0,109.64,109.95,0.00
25.05.2004,00:00,110.53,110.76,109.68,110.27,40977200,0,109.79,110.31,1.00
26.05.2004,00:00,109.90,111.98,109.60,111.85,51718900,0,110.05,110.83,1.00
27.05.2004,00:00,111.66,112.29,111.51,112.24,35982700,0,110.44,111.93,1.00
28.05.2004,00:00,112.54,113.03,112.06,112.87,45319500,0,111.18,112.63,1.00
29.05.2004,00:00,112.73,112.88,112.36,112.86,23371200,0,111.90,112.71,1.00
2.06.2004,00:00,112.46,112.86,111.87,112.71,41065300,0,112.31,112.47,1.00
3.06.2004,00:00,113.03,113.48,112.46,113.13,39782100,0,112.39,113.03,1.00
4.06.2004,00:00,112.81,113.19,112.07,112.09,38729500,0,112.71,112.54,0.00
5.06.2004,00:00,112.98,113.58,112.71,112.98,32763500,0,112.62,113.06,1.00
8.06.2004,00:00,113.43,114.81,113.42,114.70,31678100,0,112.84,114.09,1.00
9.06.2004,00:00,114.37,114.92,114.17,114.86,32854800,0,113.47,114.58,1.00
10.06.2004,00:00,114.51,114.70,113.72,113.79,36813200,0,114.02,114.18,1.00
11.06.2004,00:00,114.04,114.35,113.93,114.35,21719200,0,114.10,114.17,1.00
15.06.2004,00:00,113.82,113.85,112.87,113.22,34639300,0,114.13,113.44,-1.00
16.06.2004,00:00,113.90,114.44,113.51,114.02,37446100,0,113.79,113.97,1.00
17.06.2004,00:00,114.00,114.20,113.70,114.00,26638800,0,113.88,113.97,1.00
18.06.2004,00:00,113.85,114.07,113.33,113.83,28475800,0,113.93,113.77,0.00
19.06.2004,00:00,113.27,114.22,113.20,113.63,31805900,0,113.85,113.58,0.00
22.06.2004,00:00,113.75,114.14,113.13,113.20,24743900,0,113.71,113.56,0.00
23.06.2004,00:00,113.13,113.88,112.67,113.77,37342800,0,113.63,113.36,-1.00
24.06.2004,00:00,113.61,114.84,113.42,114.75,35765700,0,113.50,114.16,1.00
25.06.2004,00:00,114.56,114.93,114.26,114.39,39411200,0,113.83,114.54,1.00
26.06.2004,00:00,114.41,114.94,113.68,113.84,32874000,0,114.18,114.22,1.00
29.06.2004,00:00,114.52,114.61,113.41,113.45,41290700,0,114.20,114.00,0.00
30.06.2004,00:00,113.53,114.17,113.42,113.92,28428000,0,114.10,113.76,0.00
1.07.2004,00:00,114.07,114.79,113.65,114.53,52610400,0,113.93,114.26,1.00
2.07.2004,00:00,114.25,114.40,112.58,112.94,57780200,0,114.09,113.54,0.00
3.07.2004,00:00,113.16,113.29,112.60,112.88,34621000,0,113.82,112.98,-1.00
7.07.2004,00:00,112.37,112.45,111.63,111.89,38711600,0,113.40,112.08,-1.00
8.07.2004,00:00,111.81,112.57,111.75,112.22,30049300,0,112.74,112.09,-1.00
9.07.2004,00:00,111.81,112.32,111.20,111.42,45292300,0,112.42,111.69,-1.00
10.07.2004,00:00,111.71,111.94,111.38,111.73,27412600,0,112.05,111.69,-1.00
13.07.2004,00:00,111.52,112.04,111.00,111.78,35691600,0,111.87,111.58,-1.00
14.07.2004,00:00,111.92,112.02,111.60,111.86,26817800,0,111.73,111.85,0.00
15.07.2004,00:00,111.26,112.39,111.12,111.52,54239800,0,111.79,111.57,-1.00
16.07.2004,00:00,111.74,111.91,110.70,110.80,38437700,0,111.68,111.29,-1.00
17.07.2004,00:00,111.57,111.67,110.44,110.71,40873700,0,111.48,111.10,-1.00
20.07.2004,00:00,110.75,110.96,109.99,110.24,39599000,0,111.29,110.49,-1.00
21.07.2004,00:00,110.53,111.90,110.25,111.64,47297900,0,110.89,111.08,0.00
22.07.2004,00:00,111.82,112.06,109.45,109.58,56265000,0,110.98,110.73,-1.00
23.07.2004,00:00,109.36,110.39,108.77,109.88,72660100,0,110.86,109.60,-1.00
24.07.2004,00:00,109.62,109.71,108.69,108.96,49612000,0,110.23,109.24,-1.00
27.07.2004,00:00,109.19,109.43,108.21,108.75,49692000,0,109.74,108.90,-1.00
28.07.2004,00:00,109.05,110.11,108.97,109.77,51312500,0,109.32,109.47,0.00
29.07.2004,00:00,109.55,110.37,108.59,110.10,66079300,0,109.40,109.65,0.00
30.07.2004,00:00,110.54,110.87,110.00,110.57,52354600,0,109.52,110.50,1.00
31.07.2004,00:00,110.32,110.90,110.10,110.84,41589700,0,110.01,110.54,0.00
3.08.2004,00:00,110.19,111.36,110.05,111.07,38808900,0,110.27,110.67,0.00
4.08.2004,00:00,110.93,111.06,110.16,110.21,40994400,0,110.47,110.59,0.00
5.08.2004,00:00,109.89,110.75,109.64,110.20,40841700,0,110.53,110.12,-1.00
6.08.2004,00:00,110.29,110.38,108.27,108.40,50836700,0,110.33,109.33,-1.00
7.08.2004,00:00,107.63,107.96,106.62,106.85,74749500,0,109.83,107.26,-1.00
10.08.2004,00:00,107.02,107.48,106.87,107.00,37481100,0,108.55,107.09,-1.00
11.08.2004,00:00,107.31,108.41,107.26,108.38,56104500,0,107.82,107.84,0.00
12.08.2004,00:00,107.68,108.33,107.10,108.16,53027500,0,107.83,107.82,-1.00
13.08.2004,00:00,107.68,107.95,106.63,106.98,50044300,0,107.82,107.31,-1.00
14.08.2004,00:00,107.10,107.35,106.59,107.19,41640800,0,107.57,107.06,-1.00
17.08.2004,00:00,107.14,108.64,107.10,108.30,45747900,0,107.31,107.80,0.00
18.08.2004,00:00,108.75,109.28,108.53,108.91,40792200,0,107.55,108.87,0.00
19.08.2004,00:00,108.52,110.17,108.49,110.03,43231900,0,108.21,109.30,0.00
20.08.2004,00:00,109.81,110.02,109.18,109.71,39973700,0,108.76,109.68,0.00
21.08.2004,00:00,109.61,110.63,109.51,110.48,44899800,0,109.22,110.06,1.00
24.08.2004,00:00,110.55,110.77,110.05,110.20,33853500,0,109.64,110.39,1.00
25.08.2004,00:00,110.64,110.73,109.85,110.35,30566400,0,110.02,110.39,1.00
26.08.2004,00:00,110.33,111.27,109.90,111.10,38586800,0,110.20,110.65,1.00
27.08.2004,00:00,110.96,111.31,110.85,111.10,26634100,0,110.43,111.06,1.00
28.08.2004,00:00,111.20,111.63,111.05,111.45,24905000,0,110.74,111.33,1.00
31.08.2004,00:00,111.23,111.34,110.45,110.53,26729800,0,111.04,110.89,0.00
1.09.2004,00:00,110.66,111.16,110.10,111.11,44210100,0,110.96,110.76,0.00
2.09.2004,00:00,110.95,111.64,110.48,111.32,52800400,0,110.86,111.10,1.00
3.09.2004,00:00,111.24,112.70,111.24,112.58,42837600,0,110.98,111.94,1.00
4.09.2004,00:00,112.30,112.82,112.01,112.12,30491700,0,111.46,112.31,1.00
8.09.2004,00:00,112.54,113.13,112.32,112.86,37352500,0,111.89,112.71,1.00
9.09.2004,00:00,112.62,113.06,112.31,112.58,33012500,0,112.30,112.64,1.00
10.09.2004,00:00,112.57,112.88,112.03,112.48,34335400,0,112.47,112.49,1.00
11.09.2004,00:00,112.52,113.27,112.08,113.06,27914900,0,112.48,112.73,1.00
14.09.2004,00:00,113.31,113.74,113.01,113.43,44575500,0,112.61,113.37,1.00
15.09.2004,00:00,113.30,113.69,113.19,113.66,28071400,0,112.99,113.46,1.00
16.09.2004,00:00,113.30,113.36,112.68,112.80,38461200,0,113.22,113.04,0.00
17.09.2004,00:00,112.85,113.37,112.80,113.14,23918800,0,113.13,113.04,0.00
18.09.2004,00:00,112.95,113.36,112.69,113.15,33694500,0,113.08,113.04,0.00
21.09.2004,00:00,112.67,112.99,112.28,112.47,37190000,0,113.06,112.60,-1.00
22.09.2004,00:00,112.75,113.47,112.54,112.96,40943500,0,112.83,112.93,1.00
23.09.2004,00:00,112.50,112.52,111.47,111.55,49170000,0,112.88,112.01,-1.00
24.09.2004,00:00,111.60,111.70,110.95,110.95,44102400,0,112.45,111.30,-1.00
25.09.2004,00:00,111.17,111.73,111.13,111.46,35011800,0,111.87,111.37,-1.00
28.09.2004,00:00,111.10,111.20,110.58,110.75,39681500,0,111.62,110.91,-1.00
29.09.2004,00:00,110.91,111.51,110.41,111.28,41702700,0,111.27,111.03,-1.00
30.09.2004,00:00,111.21,111.85,111.00,111.84,33866800,0,111.15,111.47,0.00
1.10.2004,00:00,111.55,111.98,111.26,111.76,43593400,0,111.31,111.64,0.00
2.10.2004,00:00,112.26,113.65,112.21,113.65,62844300,0,111.47,112.94,1.00
5.10.2004,00:00,114.10,114.44,113.80,113.84,33587900,0,112.21,114.04,1.00
6.10.2004,00:00,113.85,114.16,113.54,113.90,37163100,0,113.13,113.86,1.00
7.10.2004,00:00,113.77,114.68,113.68,114.62,42298300,0,113.49,114.19,1.00
8.10.2004,00:00,114.38,114.40,113.36,113.45,39410600,0,113.84,113.90,1.00
9.10.2004,00:00,113.15,113.77,112.35,112.51,51883500,0,113.87,112.94,0.00
12.10.2004,00:00,112.78,113.02,112.64,112.97,20249000,0,113.41,112.85,0.00
13.10.2004,00:00,112.20,112.83,111.94,112.53,41862300,0,113.13,112.38,0.00
14.10.2004,00:00,113.00,113.07,111.32,111.54,54435800,0,112.75,112.23,0.00
15.10.2004,00:00,111.68,111.93,110.58,110.64,64553200,0,112.49,111.21,-1.00
16.10.2004,00:00,111.02,111.74,110.57,111.26,63484200,0,111.85,111.15,-1.00
19.10.2004,00:00,110.89,111.90,110.70,111.68,43770000,0,111.50,111.29,-1.00
20.10.2004,00:00,112.02,112.23,110.59,110.74,56063400,0,111.40,111.40,-1.00
21.10.2004,00:00,110.38,110.82,109.75,110.52,57176500,0,111.40,110.37,-1.00
22.10.2004,00:00,110.79,111.32,110.21,111.24,53275600,0,110.88,110.89,0.00
23.10.2004,00:00,111.19,111.25,109.86,109.99,48760500,0,110.89,110.57,-1.00
26.10.2004,00:00,109.75,110.12,109.35,109.86,44057300,0,110.73,109.77,-1.00
27.10.2004,00:00,110.13,111.60,109.88,111.54,54487300,0,110.25,110.79,1.00
28.10.2004,00:00,111.38,113.10,111.12,112.88,73932400,0,110.52,112.12,1.00
29.10.2004,00:00,112.78,113.56,112.49,113.22,54428000,0,111.32,113.01,1.00
30.10.2004,00:00,113.12,113.64,112.90,113.20,48824800,0,112.17,113.21,1.00
2.11.2004,00:00,113.56,113.84,113.20,113.51,36781400,0,112.69,113.53,1.00
3.11.2004,00:00,113.67,114.57,113.22,113.55,56267600,0,113.11,113.75,1.00
4.11.2004,00:00,115.03,115.36,114.24,114.98,77030200,0,113.43,114.90,1.00
5.11.2004,00:00,114.78,116.67,114.68,116.55,55467300,0,114.17,115.67,1.00
6.11.2004,00:00,117.05,117.64,116.49,117.28,63308700,0,114.92,117.11,1.00
9.11.2004,00:00,116.98,117.23,116.72,117.11,34166200,0,116.02,117.01,1.00
10.11.2004,00:00,117.08,117.50,116.76,116.88,44721600,0,116.51,117.06,1.00
11.11.2004,00:00,117.06,117.55,116.76,116.97,45270900,0,116.78,117.08,1.00
12.11.2004,00:00,117.18,118.12,117.10,117.86,38411000,0,116.93,117.57,1.00
13.11.2004,00:00,117.97,119.00,117.68,118.79,55644000,0,117.25,118.36,1.00
16.11.2004,00:00,118.50,118.77,118.23,118.73,35299400,0,117.80,118.56,1.00
17.11.2004,00:00,118.36,118.41,117.73,117.88,40138600,0,118.18,118.10,0.00
18.11.2004,00:00,118.37,119.14,118.07,118.58,54943600,0,118.14,118.54,1.00
19.11.2004,00:00,118.53,118.80,118.23,118.74,31910700,0,118.34,118.58,1.00
20.11.2004,00:00,118.70,118.72,117.14,117.42,54280400,0,118.46,118.00,0.00
23.11.2004,00:00,117.17,118.12,117.03,117.98,37574400,0,118.23,117.58,0.00
24.11.2004,00:00,117.93,118.26,117.37,118.16,41973400,0,117.90,117.93,1.00
25.11.2004,00:00,118.27,118.59,118.05,118.44,29735000,0,117.92,118.34,1.00
27.11.2004,00:00,118.51,118.98,118.30,118.35,15490000,0,118.13,118.54,1.00
30.11.2004,00:00,118.79,119.01,117.48,117.81,61762600,0,118.33,118.27,0.00
1.12.2004,00:00,118.00,118.24,117.64,117.89,54476300,0,118.30,117.94,0.00
2.12.2004,00:00,118.16,119.50,118.10,119.23,49920200,0,118.12,118.75,1.00
3.12.2004,00:00,119.10,119.87,119.01,119.33,60192500,0,118.43,119.33,1.00
4.12.2004,00:00,119.31,120.14,119.09,119.25,49078200,0,118.88,119.45,1.00
7.12.2004,00:00,119.21,119.64,118.84,119.21,33046700,0,119.16,119.22,1.00
8.12.2004,00:00,119.49,119.62,118.04,118.10,52106700,0,119.19,118.81,0.00
9.12.2004,00:00,118.21,118.82,118.01,118.79,43904900,0,119.00,118.46,0.00
10.12.2004,00:00,118.14,119.46,117.73,119.21,60959300,0,118.73,118.64,0.00
11.12.2004,00:00,118.91,119.56,118.85,119.33,47853700,0,118.68,119.16,1.00
14.12.2004,00:00,119.76,120.40,119.35,120.37,38717900,0,118.92,119.97,1.00
15.12.2004,00:00,120.18,120.96,120.18,120.79,41736100,0,119.45,120.53,1.00
16.12.2004,00:00,120.70,121.11,120.31,120.88,46759800,0,119.99,120.75,1.00
17.12.2004,00:00,120.72,121.24,120.04,120.81,51651500,0,120.37,120.70,1.00
18.12.2004,00:00,119.46,119.97,119.16,119.44,71183600,0,120.54,119.51,-1.00
21.12.2004,00:00,119.73,120.29,119.17,119.47,47202100,0,120.02,119.67,0.00
22.12.2004,00:00,119.60,120.48,119.46,120.39,33202000,0,119.84,119.98,1.00
23.12.2004,00:00,120.38,121.08,120.32,120.68,31508800,0,119.91,120.61,1.00
24.12.2004,00:00,120.87,121.28,120.66,120.77,25647700,0,120.26,120.90,1.00
28.12.2004,00:00,121.20,121.36,120.39,120.52,29984600,0,120.58,120.87,1.00
29.12.2004,00:00,120.64,121.33,120.60,121.18,23429900,0,120.72,120.94,1.00
30.12.2004,00:00,121.08,121.40,120.95,121.36,23772600,0,120.83,121.20,1.00
31.12.2004,00:00,121.40,121.57,121.04,121.13,21080700,0,121.01,121.29,1.00
1.01.2005,00:00,121.30,121.66,120.80,120.87,28655600,0,121.15,121.16,1.00
4.01.2005,00:00,121.56,121.76,119.90,120.30,56002000,0,121.15,120.88,0.00
5.01.2005,00:00,120.46,120.54,118.44,118.83,69270700,0,121.02,119.57,-1.00
6.01.2005,00:00,118.74,119.25,118.00,118.01,65878000,0,120.29,118.50,-1.00
7.01.2005,00:00,118.44,119.15,118.26,118.61,48291000,0,119.40,118.61,-1.00
8.01.2005,00:00,118.97,119.23,118.13,118.44,55857400,0,119.01,118.69,-1.00
11.01.2005,00:00,118.34,119.46,118.34,119.00,56799100,0,118.85,118.79,-1.00
12.01.2005,00:00,118.64,118.74,117.99,118.18,63360500,0,118.82,118.39,-1.00
13.01.2005,00:00,118.40,118.84,117.52,118.57,74306400,0,118.60,118.33,-1.00
14.01.2005,00:00,118.64,118.73,117.50,117.62,55785800,0,118.47,118.12,-1.00
15.01.2005,00:00,117.97,118.53,117.76,118.24,42034200,0,118.29,118.13,-1.00
19.01.2005,00:00,118.05,119.62,117.95,119.47,57454000,0,118.21,118.77,1.00
20.01.2005,00:00,119.43,119.52,118.21,118.22,54918200,0,118.49,118.85,1.00
21.01.2005,00:00,117.89,118.20,117.29,117.50,72095800,0,118.67,117.72,-1.00
22.01.2005,00:00,117.79,118.00,116.65,116.78,63275000,0,118.19,117.31,-1.00
25.01.2005,00:00,117.09,117.34,116.37,116.55,58562500,0,117.75,116.84,-1.00
26.01.2005,00:00,116.91,117.47,116.72,116.88,68338500,0,117.29,117.00,-1.00
27.01.2005,00:00,117.32,117.60,117.04,117.23,57447000,0,117.14,117.30,0.00
28.01.2005,00:00,117.19,117.75,116.98,117.43,56664800,0,117.22,117.34,0.00
29.01.2005,00:00,117.49,117.55,116.61,117.43,60817900,0,117.28,117.27,-1.00
1.02.2005,00:00,117.97,118.25,117.71,118.16,54141700,0,117.27,118.02,1.00
2.02.2005,00:00,118.25,119.08,118.10,118.91,52016300,0,117.65,118.58,1.00
3.02.2005,00:00,119.06,119.59,118.90,119.27,52606500,0,118.12,119.21,1.00
4.02.2005,00:00,119.06,119.16,118.57,118.96,49150700,0,118.66,118.94,1.00
5.02.2005,00:00,119.00,120.43,118.98,120.23,50024600,0,118.80,119.66,1.00
8.02.2005,00:00,120.22,120.52,119.96,120.07,46216000,0,119.23,120.19,1.00
9.02.2005,00:00,120.17,120.65,120.07,120.21,39459400,0,119.71,120.28,1.00
10.02.2005,00:00,120.42,120.49,119.25,119.31,55387500,0,119.99,119.87,0.00
11.02.2005,00:00,119.66,120.02,119.26,119.74,46023700,0,119.93,119.67,0.00
12.02.2005,00:00,119.71,121.04,119.46,120.77,53275100,0,119.80,120.24,1.00
15.02.2005,00:00,120.69,120.86,120.48,120.68,32553900,0,120.02,120.68,1.00
16.02.2005,00:00,120.80,121.43,120.68,121.13,44440500,0,120.35,121.01,1.00
17.02.2005,00:00,120.93,121.46,120.67,121.21,51795800,0,120.68,121.07,1.00
18.02.2005,00:00,121.23,121.33,120.22,120.23,58154100,0,120.87,120.75,0.00
19.02.2005,00:00,120.17,120.48,119.90,120.39,49544300,0,120.81,120.24,-1.00
23.02.2005,00:00,119.90,120.47,118.58,118.60,80857400,0,120.52,119.39,-1.00
